,,feature,feature
2019/12/19,SZ000538,0.000402269,-0.154782156
2019/12/19,SZ000560,0.000152059,0.037061641
2019/12/19,SZ000878,-0.000104678,-0.018910315
2019/12/19,SZ002053,-0.000698103,0.030554895
2019/12/19,SZ002059,-0.007643686,0.042116292
2019/12/19,SZ002265,0.004613706,0.248607115
2019/12/19,SZ002428,-0.001726099,-0.110537977
2019/12/19,SZ002727,-2.9385E-07,-0.005294913
2019/12/19,SZ002750,0.003689923,0.353839986
2019/12/20,SH600096,0.000633249,0.094624539
2019/12/20,SZ000538,0.000951981,-0.126795134
2019/12/20,SZ000560,0.001206257,0.117910471
2019/12/20,SZ000878,0.000130986,0.033958993
2019/12/20,SZ002053,0.002440419,-0.272087922
2019/12/20,SZ002059,0.000978137,-0.107197779
2019/12/20,SZ002265,0.000533277,0.168014002
2019/12/20,SZ002428,-0.005309765,-0.190264142
2019/12/20,SZ002727,0.000201841,-0.118191317
2019/12/20,SZ002750,0.026442677,0.721860601
2019/12/23,SH600096,-9.90851E-05,-0.107503764
2019/12/23,SZ000538,0.000162766,-0.094491355
2019/12/23,SZ000560,0.002451067,0.15402164
2019/12/23,SZ000878,-3.10115E-05,0.013708264
2019/12/23,SZ002053,-0.000100588,0.085295035
2019/12/23,SZ002059,0.000848198,0.086407736
2019/12/23,SZ002265,0.001121711,0.158798682
2019/12/23,SZ002428,0.001910278,-0.153325168
2019/12/23,SZ002727,-7.99641E-05,0.011435612
2019/12/23,SZ002750,0.008075376,0.381941519
2019/12/24,SH600096,0.00019964,0.075568386
2019/12/24,SZ000538,-0.000335068,-0.090701487
2019/12/24,SZ000560,0.001690894,0.155383308
2019/12/24,SZ000878,0.010197965,0.347142023
2019/12/24,SZ002053,0.00043984,-0.285213263
2019/12/24,SZ002059,0.000317471,0.077287277
2019/12/24,SZ002265,0.000517676,0.07501579
2019/12/24,SZ002428,-0.002978089,0.060023699
2019/12/24,SZ002727,0.000635065,-0.345709563
2019/12/24,SZ002750,0.000624218,0.144063494
2019/12/25,SH600096,0.001022419,0.201024926
2019/12/25,SZ000538,0.001511751,-0.117358421
2019/12/25,SZ000560,0.000180592,0.076730625
2019/12/25,SZ000878,0.012813636,0.401604754
2019/12/25,SZ002053,0.000265153,-0.092177056
2019/12/25,SZ002059,6.61958E-05,-0.030827615
2019/12/25,SZ002265,-0.001144481,0.027245915
2019/12/25,SZ002428,-0.003751842,0.141571549
2019/12/25,SZ002727,0.001995259,-0.25345911
2019/12/25,SZ002750,-0.001119896,0.117270232
2019/12/26,SH600096,0.000754057,0.240058785
2019/12/26,SZ000538,0.000168453,-0.03938004
2019/12/26,SZ000560,0.000368093,0.057842332
2019/12/26,SZ000878,0.015949727,0.439435709
2019/12/26,SZ002053,0.000105658,-0.049716378
2019/12/26,SZ002059,-0.000151164,-0.020212707
2019/12/26,SZ002265,-0.001054562,0.037934534
2019/12/26,SZ002428,-0.002612558,-0.053563328
2019/12/26,SZ002727,0.000284864,-0.120217113
2019/12/26,SZ002750,-0.000461533,0.071797895
2019/12/27,SH600096,0.006407456,0.356462438
2019/12/27,SZ000538,-0.000100042,-0.072325867
2019/12/27,SZ000560,0.006659168,0.268273265
2019/12/27,SZ000878,0.025171145,0.541859737
2019/12/27,SZ002053,5.22139E-06,0.008325105
2019/12/27,SZ002059,0.001197301,0.145478745
2019/12/27,SZ002265,0.000837186,0.158184407
2019/12/27,SZ002428,-0.00071988,-0.019836183
2019/12/27,SZ002727,0.000722332,-0.088632218
2019/12/27,SZ002750,-0.000100221,-0.057066472
2019/12/30,SH600096,0.005307982,0.311819589
2019/12/30,SZ000538,-0.00182977,-0.193274357
2019/12/30,SZ000560,0.002176574,0.160143227
2019/12/30,SZ000878,0.035044406,0.65161422
2019/12/30,SZ002053,0.000602497,0.226544556
2019/12/30,SZ002059,0.000302695,0.056012876
2019/12/30,SZ002265,-5.64931E-06,0.10226845
2019/12/30,SZ002428,0.043968299,0.718936183
2019/12/30,SZ002727,-0.000217269,0.024816455
2019/12/30,SZ002750,-2.76508E-05,-0.003309035
2019/12/31,SH600096,0.000962481,0.120139651
2019/12/31,SZ000538,-0.000561726,-0.043067845
2019/12/31,SZ000560,0.000767966,0.096271447
2019/12/31,SZ000878,0.013323065,0.391734577
2019/12/31,SZ002053,0.000430563,0.150291967
2019/12/31,SZ002059,-0.000296847,0.008124025
2019/12/31,SZ002265,1.91903E-05,0.014834669
2019/12/31,SZ002428,0.007388465,0.301219302
2019/12/31,SZ002727,0.000139385,0.075602523
2019/12/31,SZ002750,0.002579896,0.172488683
2020/1/2,SH600096,0.003977826,0.301623127
2020/1/2,SZ000538,0.001183393,0.130866147
2020/1/2,SZ000560,-0.000837227,-0.027602891
2020/1/2,SZ000878,0.010554425,0.351935123
2020/1/2,SZ002053,0.000841316,0.331388877
2020/1/2,SZ002059,0.01215137,0.379157605
2020/1/2,SZ002265,0.005496096,0.281414092
2020/1/2,SZ002428,0.020816402,0.472236844
2020/1/2,SZ002727,-0.000105661,0.013649211
2020/1/2,SZ002750,-0.000508527,-0.039235023
2020/1/3,SH600096,0.011540306,0.500452643
2020/1/3,SZ000538,-8.97025E-05,-0.16085978
2020/1/3,SZ000560,-0.000526348,-0.041236276
2020/1/3,SZ000878,0.009114488,0.327480795
2020/1/3,SZ002053,-0.007625485,0.388958581
2020/1/3,SZ002059,0.00126084,0.12829278
2020/1/3,SZ002265,0.006795913,0.320208294
2020/1/3,SZ002428,0.038781711,0.659516571
2020/1/3,SZ002727,0.004079171,0.285841809
2020/1/3,SZ002750,0.001933061,-0.193245661
2020/1/6,SH600096,0.009516262,0.45349691
2020/1/6,SZ000538,-0.00061348,-0.070074176
2020/1/6,SZ000560,-0.006685653,-0.161676773
2020/1/6,SZ000878,0.010063278,0.356634206
2020/1/6,SZ002053,-0.02214677,0.170979705
2020/1/6,SZ002059,0.001260519,0.112607932
2020/1/6,SZ002265,0.010962555,0.411402346
2020/1/6,SZ002428,0.027699056,0.57594344
2020/1/6,SZ002727,0.002073718,0.195657946
2020/1/6,SZ002750,0.007851265,-0.299443195
2020/1/7,SH600096,0.00298928,0.200091183
2020/1/7,SZ000538,0.011399591,-0.325583848
2020/1/7,SZ000560,0.000106072,0.078831136
2020/1/7,SZ000878,0.002441913,0.147197812
2020/1/7,SZ002053,-0.00664884,0.125318113
2020/1/7,SZ002059,0.002320133,0.161880642
2020/1/7,SZ002265,0.000776599,0.151540358
2020/1/7,SZ002428,0.071142726,0.878493732
2020/1/7,SZ002727,-2.12671E-05,0.103037911
2020/1/7,SZ002750,0.000407837,-0.060923246
2020/1/8,SH600096,0.00852168,0.414543725
2020/1/8,SZ000538,0.009281011,-0.299196147
2020/1/8,SZ000560,0.000432411,0.079096614
2020/1/8,SZ000878,0.003727006,0.187873779
2020/1/8,SZ002053,-0.038326799,0.220832836
2020/1/8,SZ002059,0.000425839,0.110026978
2020/1/8,SZ002265,0.058311206,0.863467587
2020/1/8,SZ002428,0.04297189,0.691923061
2020/1/8,SZ002727,0.000190276,0.091949408
2020/1/8,SZ002750,-0.001937081,0.159665255
2020/1/9,SH600096,0.002683719,0.235842456
2020/1/9,SZ000538,-0.001408717,-0.032429904
2020/1/9,SZ000560,0.000104797,0.044932014
2020/1/9,SZ000878,0.003421649,0.177006679
2020/1/9,SZ002053,-0.009827011,0.192904132
2020/1/9,SZ002059,-0.000671617,0.057887789
2020/1/9,SZ002265,0.008744289,0.311242003
2020/1/9,SZ002428,0.036808594,0.629052849
2020/1/9,SZ002727,-0.005354055,0.250861878
2020/1/9,SZ002750,-0.000882454,0.102379114
2020/1/10,SH600096,0.034734391,0.7990308
2020/1/10,SZ000538,-0.000742342,-0.029748519
2020/1/10,SZ000560,-0.000608103,-0.09117555
2020/1/10,SZ000878,0.001063645,0.138429521
2020/1/10,SZ002053,-0.004469547,0.035142345
2020/1/10,SZ002059,-0.000167044,0.020309234
2020/1/10,SZ002265,0.001177659,0.111089239
2020/1/10,SZ002428,0.009304259,0.318133003
2020/1/10,SZ002727,-0.000903893,0.064155659
2020/1/10,SZ002750,-0.000280181,0.038563828
2020/1/13,SH600096,0.004194632,0.278633442
2020/1/13,SZ000538,0.007551133,-0.324504495
2020/1/13,SZ000560,0.002714812,0.179263891
2020/1/13,SZ000878,0.000536915,0.09685157
2020/1/13,SZ002053,-0.005390339,0.241006405
2020/1/13,SZ002059,0.000449156,0.09335249
2020/1/13,SZ002265,0.000485975,0.082994357
2020/1/13,SZ002428,0.018827477,0.444310461
2020/1/13,SZ002727,-0.001288398,0.049638194
2020/1/13,SZ002750,-0.000513065,0.012449329
2020/1/14,SH600096,0.004656828,0.282103744
2020/1/14,SZ000538,0.004974612,-0.226529069
2020/1/14,SZ000560,0.000818041,0.09752011
2020/1/14,SZ000878,-0.001411643,0.023892237
2020/1/14,SZ002053,0.01854139,0.731104811
2020/1/14,SZ002059,0.016867219,0.422052077
2020/1/14,SZ002265,0.00033506,0.070393301
2020/1/14,SZ002428,0.009454452,0.312196383
2020/1/14,SZ002727,-0.000772333,0.007592684
2020/1/14,SZ002750,4.39961E-06,-0.006442949
2020/1/15,SH600096,-0.005846454,-0.07198279
2020/1/15,SZ000538,0.001125065,-0.108764262
2020/1/15,SZ000560,0.001767281,0.129453208
2020/1/15,SZ000878,2.70989E-05,0.025889028
2020/1/15,SZ002053,0.000999074,0.259678037
2020/1/15,SZ002059,0.003186859,0.187768848
2020/1/15,SZ002265,0.000698613,0.090042189
2020/1/15,SZ002428,0.003125862,0.172743702
2020/1/15,SZ002727,-0.000101886,0.016365737
2020/1/15,SZ002750,0.000484181,-0.065333646
2020/1/16,SH600096,-0.018425043,0.175704839
2020/1/16,SZ000538,-0.000240902,0.004671893
2020/1/16,SZ000560,7.75177E-05,0.031061853
2020/1/16,SZ000878,3.33334E-05,-0.049722844
2020/1/16,SZ002053,-0.000834559,0.153570063
2020/1/16,SZ002059,0.001210654,0.116672551
2020/1/16,SZ002265,0.000232021,0.047926919
2020/1/16,SZ002428,0.011571946,0.340534365
2020/1/16,SZ002727,0.000245172,0.101777883
2020/1/16,SZ002750,3.93742E-05,-0.027501022
2020/1/17,SH600096,-0.003044023,0.051961931
2020/1/17,SZ000538,-0.00017645,0.043270722
2020/1/17,SZ000560,3.78392E-05,0.023409259
2020/1/17,SZ000878,0.001695655,-0.126992228
2020/1/17,SZ002053,0.002774095,0.231403119
2020/1/17,SZ002059,-0.000471199,-0.049907004
2020/1/17,SZ002265,-0.000874939,-0.061124879
2020/1/17,SZ002428,0.018301973,0.424051477
2020/1/17,SZ002727,0.003470247,0.26103405
2020/1/17,SZ002750,0.000490621,-0.065783818
2020/1/20,SH600096,-0.005707156,-0.093166469
2020/1/20,SZ000538,4.87126E-05,0.078381969
2020/1/20,SZ000560,0.000128232,0.038484382
2020/1/20,SZ000878,0.000125972,-0.035752298
2020/1/20,SZ002053,0.002961032,0.258873913
2020/1/20,SZ002059,-0.001413311,-0.012774699
2020/1/20,SZ002265,-0.001311359,-0.11052836
2020/1/20,SZ002428,0.013874215,0.378502227
2020/1/20,SZ002727,0.003136393,0.308935017
2020/1/20,SZ002750,-7.75586E-05,0.036406643
2020/1/21,SH600096,-0.002411896,-0.053091918
2020/1/21,SZ000538,0.003316407,0.356972957
2020/1/21,SZ000560,6.02131E-05,0.109078506
2020/1/21,SZ000878,-0.00088477,-0.039088641
2020/1/21,SZ002053,-0.028439088,-0.010159576
2020/1/21,SZ002059,0.006198244,0.255268027
2020/1/21,SZ002265,-0.001293857,-0.014443404
2020/1/21,SZ002428,0.010673762,0.327829648
2020/1/21,SZ002727,0.020182653,0.525980291
2020/1/21,SZ002750,0.002233049,0.15114368
2020/1/22,SH600096,-0.002011815,-0.101074401
2020/1/22,SZ000538,-0.010171466,-0.034076939
2020/1/22,SZ000560,-0.00014887,0.005719042
2020/1/22,SZ000878,-0.000622347,-0.019985967
2020/1/22,SZ002053,-0.010117084,-0.03891731
2020/1/22,SZ002059,0.00028075,0.055786172
2020/1/22,SZ002265,3.78442E-06,-0.031629079
2020/1/22,SZ002428,0.006936624,0.263489612
2020/1/22,SZ002727,0.011768948,0.441040271
2020/1/22,SZ002750,0.000990033,0.109447568
2020/1/23,SH600096,-0.005826153,0.051621963
2020/1/23,SZ000538,-0.004895718,0.098683391
2020/1/23,SZ000560,0.001115403,0.187267432
2020/1/23,SZ000878,0.000855953,0.086849967
2020/1/23,SZ002053,-0.002174319,0.108295699
2020/1/23,SZ002059,0.001342889,0.12065156
2020/1/23,SZ002265,0.000350032,-0.145573042
2020/1/23,SZ002428,0.009509046,0.316817113
2020/1/23,SZ002727,0.02696255,0.614862447
2020/1/23,SZ002750,1.06731E-05,0.00971343
2020/2/3,SH600096,0.002690237,-0.154357242
2020/2/3,SZ000538,-0.005177707,0.224587804
2020/2/3,SZ000560,0.000254507,0.105257878
2020/2/3,SZ000878,0.002030451,-0.206219188
2020/2/3,SZ002053,-0.002423041,0.088260994
2020/2/3,SZ002059,0.001554999,-0.262624631
2020/2/3,SZ002265,0.00180776,-0.13353866
2020/2/3,SZ002428,0.001090978,-0.180600372
2020/2/3,SZ002727,0.059517402,0.888226292
2020/2/3,SZ002750,0.000753956,0.091424683
2020/2/4,SH600096,0.004799931,0.25455784
2020/2/4,SZ000538,-0.000436485,0.041197402
2020/2/4,SZ000560,0.014074513,0.405371225
2020/2/4,SZ000878,0.004673034,0.22159485
2020/2/4,SZ002053,0.001896113,0.141729817
2020/2/4,SZ002059,0.004240461,0.193290311
2020/2/4,SZ002265,0.00142678,0.129872422
2020/2/4,SZ002428,0.003664885,0.182933653
2020/2/4,SZ002727,0.02250397,0.526082571
2020/2/4,SZ002750,0.00072436,0.09323672
2020/2/5,SH600096,0.001055913,0.130825743
2020/2/5,SZ000538,-0.003497834,0.109691672
2020/2/5,SZ000560,0.000844918,0.087340065
2020/2/5,SZ000878,0.001258487,0.169855121
2020/2/5,SZ002053,0.000495578,0.068053949
2020/2/5,SZ002059,0.001601332,0.120510377
2020/2/5,SZ002265,0.000170314,0.038790556
2020/2/5,SZ002428,0.002532758,0.154276707
2020/2/5,SZ002727,0.011764562,0.464232755
2020/2/5,SZ002750,0.000959912,0.092441553
2020/2/6,SH600096,-3.1935E-05,0.005282179
2020/2/6,SZ000538,-0.004666116,0.117203431
2020/2/6,SZ000560,-0.001059925,-0.042930764
2020/2/6,SZ000878,-5.67579E-05,-0.001342078
2020/2/6,SZ002053,0.000265623,0.048738316
2020/2/6,SZ002059,0.000857524,0.08784848
2020/2/6,SZ002265,-6.16102E-05,0.009218907
2020/2/6,SZ002428,0.000819058,0.090053679
2020/2/6,SZ002727,0.068418394,0.916303042
2020/2/6,SZ002750,0.000578884,0.072421344
2020/2/7,SH600096,-9.00721E-05,-0.039374005
2020/2/7,SZ000538,-0.000835867,0.028074158
2020/2/7,SZ000560,0.000923236,0.093719105
2020/2/7,SZ000878,-0.000119565,-0.006985243
2020/2/7,SZ002053,0.000715169,0.087237113
2020/2/7,SZ002059,0.002069044,0.137991219
2020/2/7,SZ002265,9.67257E-05,-0.031411858
2020/2/7,SZ002428,0.004292632,0.207837092
2020/2/7,SZ002727,0.019224127,0.486037328
2020/2/7,SZ002750,-3.83174E-05,0.014489458
2020/2/10,SH600096,0.00543949,0.239439295
2020/2/10,SZ000538,0.001543924,0.271835434
2020/2/10,SZ000560,7.38633E-05,0.026198662
2020/2/10,SZ000878,0.003631534,0.214233695
2020/2/10,SZ002053,0.002210433,0.149684249
2020/2/10,SZ002059,0.000149951,0.04110534
2020/2/10,SZ002265,0.000367251,-0.119279687
2020/2/10,SZ002428,0.006408938,0.257407961
2020/2/10,SZ002727,0.005563092,0.251260891
2020/2/10,SZ002750,-0.000636179,-0.204007398
2020/2/11,SH600096,0.000288339,0.050494154
2020/2/11,SZ000538,0.00293509,0.279047366
2020/2/11,SZ000560,-7.92233E-05,0.006381072
2020/2/11,SZ000878,0.000474788,0.071481404
2020/2/11,SZ002053,-0.000572296,0.038031978
2020/2/11,SZ002059,0.000386145,0.070076582
2020/2/11,SZ002265,-6.10648E-05,-0.071731799
2020/2/11,SZ002428,0.00602642,0.247957929
2020/2/11,SZ002727,0.002072823,0.17708421
2020/2/11,SZ002750,-0.003604967,-0.542210487
2020/2/12,SH600096,0.002856921,0.192245219
2020/2/12,SZ000538,0.00155186,0.216177311
2020/2/12,SZ000560,-0.000161358,-0.045480514
2020/2/12,SZ000878,0.000114294,0.037759103
2020/2/12,SZ002053,0.000563058,0.071097439
2020/2/12,SZ002059,0.000267291,-0.06391247
2020/2/12,SZ002265,-0.000194723,-0.025749341
2020/2/12,SZ002428,0.005126965,0.235736863
2020/2/12,SZ002727,0.000810914,0.097022202
2020/2/12,SZ002750,0.000613857,-0.39911679
2020/2/13,SH600096,0.046001356,0.690606624
2020/2/13,SZ000538,-0.000350049,0.011423714
2020/2/13,SZ000560,-0.000104327,0.018225276
2020/2/13,SZ000878,-0.0015314,-0.09459495
2020/2/13,SZ002053,-0.000469769,0.098321136
2020/2/13,SZ002059,0.006378683,0.257402899
2020/2/13,SZ002265,4.14085E-05,0.019675317
2020/2/13,SZ002428,0.012260431,0.350298615
2020/2/13,SZ002727,-0.0005306,0.128818742
2020/2/13,SZ002750,-0.000693247,-0.129163097
2020/2/14,SH600096,0.142853448,1.201815287
2020/2/14,SZ000538,0.000442205,0.128012648
2020/2/14,SZ000560,0.007075171,0.275890419
2020/2/14,SZ000878,-0.000786557,0.039920929
2020/2/14,SZ002053,5.33663E-05,0.045075565
2020/2/14,SZ002059,0.001415501,0.126447029
2020/2/14,SZ002265,-3.42896E-05,-0.002203033
2020/2/14,SZ002428,0.024233108,0.490384886
2020/2/14,SZ002727,-0.000435136,0.035854726
2020/2/14,SZ002750,-0.000721115,-0.129150354
2020/2/17,SH600096,0.103312506,1.016538044
2020/2/17,SZ000538,0.002468978,0.197477853
2020/2/17,SZ000560,0.002099273,0.150845052
2020/2/17,SZ000878,-0.002281097,-0.056694727
2020/2/17,SZ002053,0.003382034,0.197032467
2020/2/17,SZ002059,0.001304111,0.118864812
2020/2/17,SZ002265,0.00100376,0.097634698
2020/2/17,SZ002428,0.024937468,0.508032747
2020/2/17,SZ002727,0.000475639,0.092347872
2020/2/17,SZ002750,-0.000265827,-0.006245456
2020/2/18,SH600096,0.026455891,0.504809313
2020/2/18,SZ000538,0.001370033,0.183159152
2020/2/18,SZ000560,-3.41388E-05,0.04497401
2020/2/18,SZ000878,-0.003532108,-0.179830299
2020/2/18,SZ002053,0.003287688,0.188282083
2020/2/18,SZ002059,0.021991427,0.475911935
2020/2/18,SZ002265,-2.98536E-05,0.022049989
2020/2/18,SZ002428,0.021316845,0.471259427
2020/2/18,SZ002727,0.000127154,-0.03345077
2020/2/18,SZ002750,-6.51834E-05,-0.009327386
2020/2/19,SH600096,0.014237842,0.368747003
2020/2/19,SZ000538,0.000972302,-0.100121715
2020/2/19,SZ000560,0.000230696,0.049260209
2020/2/19,SZ000878,-0.005729388,-0.206309995
2020/2/19,SZ002053,0.002110627,0.136690347
2020/2/19,SZ002059,0.005037164,0.22960871
2020/2/19,SZ002265,0.000185071,0.04114366
2020/2/19,SZ002428,0.003853164,0.188909112
2020/2/19,SZ002727,0.001686788,0.131031624
2020/2/19,SZ002750,0.000498944,0.089786309
2020/2/20,SH600096,0.009625968,0.308441188
2020/2/20,SZ000538,0.000303767,0.096392688
2020/2/20,SZ000560,0.000198962,0.04223756
2020/2/20,SZ000878,-0.001639377,0.003006562
2020/2/20,SZ002053,0.002961791,0.166458339
2020/2/20,SZ002059,0.003667415,0.196215023
2020/2/20,SZ002265,0.000473345,0.070979041
2020/2/20,SZ002428,0.001412579,0.11172465
2020/2/20,SZ002727,0.002642128,0.161828263
2020/2/20,SZ002750,-0.000498312,-0.164363481
2020/2/21,SH600096,0.013128751,0.353588251
2020/2/21,SZ000538,-0.000315623,-0.032003648
2020/2/21,SZ000560,0.001139701,0.136799269
2020/2/21,SZ000878,-0.001764089,-0.032522569
2020/2/21,SZ002053,2.93034E-05,0.05563167
2020/2/21,SZ002059,0.000376644,0.071178644
2020/2/21,SZ002265,-0.000398184,0.005420718
2020/2/21,SZ002428,-0.000158507,0.053401988
2020/2/21,SZ002727,0.00128138,0.118605058
2020/2/21,SZ002750,0.001866985,-0.180800278
2020/2/24,SH600096,0.010295347,0.305959088
2020/2/24,SZ000538,-0.000730273,0.051719909
2020/2/24,SZ000560,0.000419544,0.092888204
2020/2/24,SZ000878,4.69879E-05,0.067689022
2020/2/24,SZ002053,0.017138343,0.395675334
2020/2/24,SZ002059,0.001617872,0.122934307
2020/2/24,SZ002265,-0.000769216,-0.036497707
2020/2/24,SZ002428,-0.001887856,0.011461093
2020/2/24,SZ002727,0.001066207,0.097731091
2020/2/24,SZ002750,0.002836355,-0.158282639
2020/2/25,SH600096,0.003135148,0.166397355
2020/2/25,SZ000538,-7.10867E-05,-0.013524227
2020/2/25,SZ000560,0.000376469,-0.071227307
2020/2/25,SZ000878,-0.002204756,-0.061073126
2020/2/25,SZ002053,0.004114024,0.190600756
2020/2/25,SZ002059,0.00121093,0.107269967
2020/2/25,SZ002265,-0.001062089,0.000562863
2020/2/25,SZ002428,-0.001511779,0.015859231
2020/2/25,SZ002727,0.001245288,0.104940589
2020/2/25,SZ002750,0.00337116,-0.172521338
2020/2/26,SH600096,0.00615464,0.243129913
2020/2/26,SZ000538,0.000739545,0.170545843
2020/2/26,SZ000560,0.000659006,-0.089786192
2020/2/26,SZ000878,-3.48658E-05,0.017379235
2020/2/26,SZ002053,0.033686324,0.581761354
2020/2/26,SZ002059,-1.50737E-05,0.020860235
2020/2/26,SZ002265,0.00067132,0.077070976
2020/2/26,SZ002428,-0.005868772,-0.226500163
2020/2/26,SZ002727,0.002552705,0.156433391
2020/2/26,SZ002750,0.000658833,-0.086518867
2020/2/27,SH600096,0.010583654,0.313791425
2020/2/27,SZ000538,-0.000818179,0.012435191
2020/2/27,SZ000560,1.22484E-05,-0.048394678
2020/2/27,SZ000878,-0.000360488,-0.063984911
2020/2/27,SZ002053,0.006723422,0.244048628
2020/2/27,SZ002059,0.001625945,0.123287143
2020/2/27,SZ002265,-0.004390687,-0.700330454
2020/2/27,SZ002428,-0.004021698,-0.206891081
2020/2/27,SZ002727,0.000206317,0.042629266
2020/2/27,SZ002750,0.002465571,-0.363383795
2020/2/28,SH600096,0.014914026,0.380057959
2020/2/28,SZ000538,0.001473723,0.124977773
2020/2/28,SZ000560,0.000263368,0.049612885
2020/2/28,SZ000878,0.000519305,0.067805391
2020/2/28,SZ002053,0.004666798,0.205029929
2020/2/28,SZ002059,0.001007043,0.097194985
2020/2/28,SZ002265,-0.003083508,-0.185863334
2020/2/28,SZ002428,-0.003566848,-0.138698124
2020/2/28,SZ002727,0.003586911,0.177948567
2020/2/28,SZ002750,-0.000543501,-0.150728378
2020/3/2,SH600096,0.011681244,0.321056788
2020/3/2,SZ000538,0.002331057,0.163025811
2020/3/2,SZ000560,-0.000143844,0.050842267
2020/3/2,SZ000878,0.002663015,0.157981006
2020/3/2,SZ002053,0.00264364,0.158360645
2020/3/2,SZ002059,0.000202985,0.043864695
2020/3/2,SZ002265,-0.000407571,-0.084019967
2020/3/2,SZ002428,-0.001184076,-0.054390211
2020/3/2,SZ002727,0.000940078,0.093221764
2020/3/2,SZ002750,0.000761538,-0.155478597
2020/3/3,SH600096,0.022168375,0.465403763
2020/3/3,SZ000538,-0.000701705,0.155057317
2020/3/3,SZ000560,-0.000376762,-0.052943163
2020/3/3,SZ000878,0.00156358,0.122104295
2020/3/3,SZ002053,0.003623683,0.179207593
2020/3/3,SZ002059,0.000549534,0.070301872
2020/3/3,SZ002265,6.97033E-05,0.03149856
2020/3/3,SZ002428,-0.002259039,-0.160807358
2020/3/3,SZ002727,0.000398715,0.059562358
2020/3/3,SZ002750,0.002568297,0.175698097
2020/3/4,SH600096,0.014263116,0.370200787
2020/3/4,SZ000538,0.000719374,0.154158772
2020/3/4,SZ000560,0.005102115,0.232728328
2020/3/4,SZ000878,0.000779222,-0.088190748
2020/3/4,SZ002053,-0.005309333,-0.053467486
2020/3/4,SZ002059,-0.000825425,-0.139653584
2020/3/4,SZ002265,0.002083649,0.151794713
2020/3/4,SZ002428,-0.000768124,-0.158226758
2020/3/4,SZ002727,-4.85294E-06,0.005391996
2020/3/4,SZ002750,0.00037234,0.077248358
2020/3/5,SH600096,0.023790687,0.494074536
2020/3/5,SZ000538,0.008632121,0.334356368
2020/3/5,SZ000560,0.005224692,0.233934352
2020/3/5,SZ000878,0.003485721,0.201182437
2020/3/5,SZ002053,0.003913876,0.185759664
2020/3/5,SZ002059,8.92377E-05,0.038492104
2020/3/5,SZ002265,0.000564382,0.070879491
2020/3/5,SZ002428,-0.000263401,-0.080020227
2020/3/5,SZ002727,0.000410207,0.064120572
2020/3/5,SZ002750,-6.6435E-05,0.022547103
2020/3/6,SH600096,0.00597861,0.232654882
2020/3/6,SZ000538,0.001618572,0.131776372
